eventID,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
61259594,2022-04-19 18:28:21+00:00,7.0,127.2,30.0,4.9,079 km S 72° E of Manay (Davao Oriental),Mw,TECTONIC
61259598,2022-04-19 19:30:25+00:00,6.9,127.47,26.0,4.6,115 km S 71° E of Manay (Davao Oriental),Mw,TECTONIC
61259604,2022-04-19 21:20:03+00:00,3.47,126.47,107.0,5.4,244 km S 28° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61259618,2022-04-20 09:07:35+00:00,6.23,127.45,110.0,5.5,143 km S 51° E of Tarragona (Davao Oriental),Mw,TECTONIC
61259630,2022-04-20 14:34:17+00:00,6.78,127.29,16.0,5.2,096 km S 60° E of Manay (Davao Oriental),Mw,TECTONIC
61259642,2022-04-20 16:35:13+00:00,6.01,127.52,54.0,4.5,166 km S 46° E of Tarragona (Davao Oriental),Ms,TECTONIC
61259648,2022-04-20 17:48:18+00:00,4.02,126.14,17.0,4.6,174 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61259665,2022-04-20 21:57:43+00:00,6.88,127.21,35.0,6.1,082 km S 64° E of Manay (Davao Oriental),Mw,TECTONIC
61259854,2022-04-27 00:24:26+00:00,3.12,127.54,48.0,4.6,345 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61259873,2022-04-27 17:20:13+00:00,2.14,126.21,135.0,4.6,372 km S 14° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61259888,2022-04-28 11:42:24+00:00,9.93,126.19,13.0,5.1,016 km S 49° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61260018,2022-05-02 21:51:49+00:00,2.64,128.33,257.0,4.7,445 km S 46° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61260072,2022-05-04 20:16:04+00:00,6.31,127.47,80.0,5.2,139 km S 54° E of Tarragona (Davao Oriental),Mw,TECTONIC
61260076,2022-05-04 21:41:04+00:00,6.2,127.34,96.0,5.7,136 km S 46° E of Tarragona (Davao Oriental),Mw,TECTONIC
61260102,2022-05-05 08:21:12+00:00,6.22,127.58,34.0,6.0,155 km S 54° E of Tarragona (Davao Oriental),Mw,TECTONIC
61260111,2022-05-05 10:37:26+00:00,6.54,127.25,84.0,4.8,105 km S 57° E of Tarragona (Davao Oriental),Ms,TECTONIC
61260127,2022-05-05 14:54:26+00:00,6.43,127.24,68.0,4.5,111 km S 52° E of Tarragona (Davao Oriental),Ms,TECTONIC
61260146,2022-05-05 19:54:40+00:00,6.37,127.36,90.0,5.2,125 km S 53° E of Tarragona (Davao Oriental),Mw,TECTONIC
61260156,2022-05-06 00:02:21+00:00,6.44,127.33,65.0,5.2,119 km S 55° E of Tarragona (Davao Oriental),Mw,TECTONIC
61260166,2022-05-06 07:34:48+00:00,8.73,126.61,33.0,5.2,035 km S 78° E of Marihatag (Surigao Del Sur),Mw,TECTONIC
61260216,2022-05-08 02:12:47+00:00,3.64,126.72,22.0,4.8,243 km S 36° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61260224,2022-05-08 12:17:26+00:00,3.42,126.76,4.0,4.9,266 km S 34° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61260228,2022-05-08 16:34:22+00:00,3.06,126.87,101.0,4.5,306 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61260330,2022-05-11 16:20:03+00:00,2.89,126.45,103.0,4.9,301 km S 22° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61260337,2022-05-11 19:12:56+00:00,5.24,126.1,146.0,4.8,074 km S 69° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61260366,2022-05-12 16:14:28+00:00,5.98,126.91,72.0,4.6,119 km S 51° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61260515,2022-05-17 08:42:15+00:00,19.72,120.99,14.0,5.1,071 km N 19° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61260547,2022-05-18 01:38:36+00:00,12.39,123.67,12.0,4.8,006 km N 66° E of City Of Masbate (Masbate),Ms,TECTONIC
61260693,2022-05-21 21:50:48+00:00,13.93,120.49,128.0,6.1,019 km N 55° W of Calatagan (Batangas),Mw,TECTONIC
61260744,2022-05-23 05:37:42+00:00,3.48,127.2,72.0,4.6,291 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61260761,2022-05-23 18:18:20+00:00,10.37,126.69,15.0,4.5,078 km N 60° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61260844,2022-05-26 02:33:11+00:00,8.97,126.71,12.0,4.5,047 km East of Bayabas (Surigao Del Sur),Mw,TECTONIC
61260964,2022-05-29 20:29:42+00:00,13.68,120.63,165.0,4.5,016 km S 02° W of Calatagan (Batangas),Mw,TECTONIC
61260967,2022-05-29 21:13:18+00:00,3.37,126.65,42.0,4.5,263 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61261058,2022-06-02 03:06:40+00:00,6.21,127.78,77.0,4.8,174 km S 58° E of Tarragona (Davao Oriental),Ms,TECTONIC
61261069,2022-06-02 11:55:41+00:00,9.0,126.28,59.0,4.8,004 km N 02° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61261087,2022-06-02 18:54:27+00:00,8.92,126.74,9.0,5.6,049 km S 90° E of Cagwait (Surigao Del Sur),Mw,TECTONIC
61261236,2022-06-05 22:12:01+00:00,6.05,126.02,135.0,4.5,040 km S 66° E of Don Marcelino (Davao Occidental),Mw,TECTONIC
61261291,2022-06-07 20:37:22+00:00,6.47,127.2,68.0,5.2,104 km S 52° E of Tarragona (Davao Oriental),Mw,TECTONIC
61261436,2022-06-12 09:52:45+00:00,2.11,126.65,147.0,4.8,390 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61261539,2022-06-16 06:08:52+00:00,17.24,119.85,10.0,5.1,063 km N 83° W of City Of Candon (Ilocos Sur),Mw,TECTONIC
61261679,2022-06-20 05:39:15+00:00,2.89,128.01,227.0,4.8,400 km S 46° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61261801,2022-06-23 01:36:47+00:00,2.94,128.63,268.0,4.6,445 km S 53° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61261860,2022-06-24 13:41:53+00:00,4.6,125.93,159.0,4.9,106 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61261889,2022-06-24 21:18:14+00:00,8.9,126.52,13.0,4.6,024 km S 86° E of Cagwait (Surigao Del Sur),Mw,TECTONIC
61261992,2022-06-28 13:34:57+00:00,21.79,120.18,1.0,4.8,205 km N 58° W of Itbayat (Batanes),Ms,TECTONIC
61261993,2022-06-28 13:43:30+00:00,21.8,120.36,13.0,5.1,190 km N 54° W of Itbayat (Batanes),Ms,TECTONIC
61262005,2022-06-28 21:23:17+00:00,7.19,123.53,14.0,4.9,033 km S 24° E of Tabina (Zamboanga Del Sur),Mw,TECTONIC
61262020,2022-06-29 16:46:34+00:00,20.61,120.12,32.0,4.5,181 km S 84° W of Itbayat (Batanes),Ms,TECTONIC
61262052,2022-06-30 18:40:38+00:00,19.07,121.29,21.0,6.0,009 km S 65° E of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61262134,2022-07-02 19:56:05+00:00,13.06,124.28,10.0,4.5,009 km N 77° E of Prieto Diaz (Sorsogon),Ms,TECTONIC
61262157,2022-07-03 13:42:58+00:00,13.75,119.65,29.0,4.7,052 km S 77° W of Lubang (Occidental Mindoro),Mw,TECTONIC
61262336,2022-07-09 01:08:35+00:00,5.25,126.76,17.0,4.7,144 km S 59° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61262454,2022-07-12 04:54:41+00:00,3.49,126.05,84.0,4.7,222 km S 18° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61262527,2022-07-14 12:08:15+00:00,2.54,126.87,112.0,4.9,356 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61262529,2022-07-14 13:55:35+00:00,2.49,127.01,151.0,4.6,368 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61262559,2022-07-15 07:18:17+00:00,10.94,124.81,2.0,4.5,010 km S 67° W of Burauen (Leyte),Ms,TECTONIC
61262564,2022-07-15 08:36:56+00:00,15.56,119.89,25.0,4.7,008 km N 70° W of Masinloc (Zambales),Mw,TECTONIC
61262663,2022-07-17 10:40:12+00:00,12.29,120.73,12.0,4.6,031 km S 54° W of Rizal (Occidental Mindoro),Mw,TECTONIC
61262724,2022-07-18 18:04:10+00:00,10.44,126.47,8.0,4.6,063 km N 43° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61262799,2022-07-19 21:14:47+00:00,7.18,127.26,8.0,4.6,078 km S 78° E of Caraga (Davao Oriental),Mw,TECTONIC
61262808,2022-07-20 05:18:37+00:00,5.67,127.19,114.0,4.8,164 km S 49° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61262834,2022-07-21 02:01:24+00:00,11.32,125.45,27.0,4.6,018 km S 79° W of Hernani (Eastern Samar),Mw,TECTONIC
61262857,2022-07-21 16:38:41+00:00,4.69,126.61,38.0,4.5,153 km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61262977,2022-07-24 21:45:44+00:00,11.98,126.04,10.0,4.6,061 km S 84° E of Dolores (Eastern Samar),Mw,TECTONIC
61263014,2022-07-26 04:19:39+00:00,2.94,126.31,85.0,4.5,291 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61263045,2022-07-27 00:43:24+00:00,17.63,120.63,15.0,7.0,003 km N 50° W of Tayum (Abra),Mw,TECTONIC
61263070,2022-07-27 03:28:38+00:00,17.58,120.69,11.0,4.7,005 km S 45° E of Tayum (Abra),Ms,TECTONIC
61263113,2022-07-27 07:38:20+00:00,17.62,120.54,1.0,4.8,012 km N 89° W of Tayum (Abra),Mw,TECTONIC
61263129,2022-07-27 09:04:21+00:00,16.25,122.93,18.0,5.0,077 km S 67° E of Dinapigue (Isabela),Ms,TECTONIC
61263226,2022-07-27 18:43:00+00:00,17.07,120.57,3.0,4.8,011 km N 34° E of Suyo (Ilocos Sur),Mw,TECTONIC
61263239,2022-07-27 20:02:42+00:00,17.52,120.61,13.0,5.0,012 km S 24° W of Tayum (Abra),Ms,TECTONIC
61263412,2022-07-28 16:36:26+00:00,17.55,120.58,8.0,4.6,011 km S 47° W of Tayum (Abra),Ms,TECTONIC
61263420,2022-07-28 17:16:04+00:00,17.45,120.58,9.0,4.5,013 km N 83° W of Manabo (Abra),Ms,TECTONIC
61263527,2022-07-29 07:59:13+00:00,17.64,120.59,12.0,4.6,007 km N 74° W of Tayum (Abra),Ms,TECTONIC
61263566,2022-07-29 13:38:51+00:00,17.72,120.48,5.0,4.7,007 km N 62° E of Magsingal (Ilocos Sur),Mw,TECTONIC
61263788,2022-07-31 05:49:55+00:00,17.82,120.76,2.0,4.9,013 km N 27° E of Lagayan (Abra),Mw,TECTONIC
61263808,2022-07-31 11:27:37+00:00,17.45,120.53,4.0,4.7,008 km S 75° W of San Isidro (Abra),Mw,TECTONIC
61263864,2022-07-31 18:48:11+00:00,17.43,120.62,11.0,5.1,002 km S 72° E of Villaviciosa (Abra),Mw,TECTONIC
61263963,2022-08-01 17:10:12+00:00,11.33,125.48,42.0,5.1,011 km N 33° W of General Macarthur (Eastern Samar),Mw,TECTONIC
61264006,2022-08-02 05:24:26+00:00,6.88,123.75,1.0,5.4,044 km N 53° W of Lebak (Sultan Kudarat),Mw,TECTONIC
61264062,2022-08-02 19:19:32+00:00,7.11,127.03,22.0,5.6,056 km S 78° E of Manay (Davao Oriental),Mw,TECTONIC
61264238,2022-08-04 17:58:41+00:00,13.79,120.61,179.0,4.5,005 km S 27° W of Calatagan (Batangas),Mw,TECTONIC
61264406,2022-08-07 11:17:11+00:00,13.61,120.62,134.0,4.7,021 km N 32° W of Abra De Ilog (Occidental Mindoro),Mw,TECTONIC
61264501,2022-08-08 21:56:15+00:00,6.28,127.0,55.0,4.5,111 km S 68° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61264512,2022-08-09 02:52:42+00:00,10.3,121.78,11.0,4.6,022 km S 48° W of Anini-y (Antique),Ms,TECTONIC
61264668,2022-08-12 09:04:08+00:00,17.5,120.6,2.0,4.8,004 km North of San Isidro (Abra),Mw,TECTONIC
61264751,2022-08-13 04:25:04+00:00,10.28,121.83,2.0,5.1,020 km S 32° W of Anini-y (Antique),Mw,TECTONIC
61264754,2022-08-13 06:25:31+00:00,6.96,123.77,11.0,5.9,030 km S 67° W of Datu Blah T. Sinsuat (Maguindanao),Mw,TECTONIC
61264816,2022-08-14 13:04:37+00:00,4.46,126.22,14.0,4.7,138 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61264852,2022-08-15 08:19:38+00:00,18.17,120.86,99.0,4.5,005 km N 42° E of Carasi (Ilocos Norte),Ms,TECTONIC
61264853,2022-08-15 08:23:09+00:00,6.71,125.14,20.0,5.5,005 km S 18° W of Magsaysay (Davao Del Sur),Mw,TECTONIC
61264905,2022-08-16 07:13:05+00:00,10.29,125.74,20.0,4.7,019 km S 65° E of Loreto (Dinagat Islands),Mw,TECTONIC
61264959,2022-08-17 09:35:14+00:00,9.68,125.92,131.0,5.0,007 km N 51° W of Socorro (Surigao Del Norte),Mw,TECTONIC
61265048,2022-08-18 18:43:06+00:00,17.16,120.7,1.0,4.5,004 km N 41° E of Quirino (Ilocos Sur),Ms,TECTONIC
61265089,2022-08-19 15:01:14+00:00,20.58,120.85,21.0,4.9,106 km S 77° W of Itbayat (Batanes),Ms,TECTONIC
61265107,2022-08-19 19:22:24+00:00,12.39,123.65,15.0,5.0,004 km N 64° E of City Of Masbate (Masbate),Mw,TECTONIC
61265179,2022-08-21 01:20:03+00:00,15.24,122.05,1.0,4.5,042 km N 36° E of Panukulan (Quezon),Ms,TECTONIC
61265192,2022-08-21 07:33:59+00:00,3.03,126.15,34.0,4.6,268 km S 13° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61265353,2022-08-24 20:10:57+00:00,3.68,126.79,132.0,4.9,244 km S 38° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61265441,2022-08-26 16:03:29+00:00,8.67,127.1,1.0,4.6,090 km N 68° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61265444,2022-08-26 17:29:01+00:00,8.65,127.06,7.0,4.5,085 km N 68° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61265492,2022-08-27 18:27:36+00:00,17.43,120.49,18.0,5.2,011 km N 78° W of Pilar (Abra),Mw,TECTONIC
61265544,2022-08-28 04:58:54+00:00,5.33,125.42,184.0,4.9,007 km S 10° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61265558,2022-08-28 10:00:24+00:00,8.69,127.02,1.0,4.7,080 km S 82° E of Marihatag (Surigao Del Sur),Mw,TECTONIC
61265602,2022-08-28 16:58:49+00:00,6.63,126.7,171.0,4.5,055 km S 31° E of Tarragona (Davao Oriental),Ms,TECTONIC
61265611,2022-08-28 20:32:16+00:00,3.61,122.34,614.0,4.8,270 km S 50° E of South Ubian (Tawi-tawi),Ms,TECTONIC
61265955,2022-09-06 14:27:07+00:00,10.2,125.81,13.0,4.5,027 km N 57° E of Basilisa (Dinagat Islands),Ms,TECTONIC
61266021,2022-09-08 08:54:47+00:00,13.59,124.82,6.0,4.6,049 km S 81° E of Baras (Catanduanes),Mw,TECTONIC
61266101,2022-09-09 17:20:41+00:00,3.85,126.72,126.0,5.3,225 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61266113,2022-09-09 23:12:42+00:00,10.28,126.14,20.0,4.7,030 km N 13° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61266174,2022-09-11 22:50:08+00:00,18.7,120.2,19.0,4.5,051 km N 66° W of Burgos (Ilocos Norte),Ms,TECTONIC
61266179,2022-09-12 08:14:41+00:00,6.29,127.81,31.0,5.7,172 km S 61° E of Tarragona (Davao Oriental),Mw,TECTONIC
61266285,2022-09-14 06:48:35+00:00,3.75,126.81,2.0,4.6,239 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61266362,2022-09-16 11:45:37+00:00,3.24,125.79,110.0,4.5,244 km S 10° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61266669,2022-09-25 11:16:33+00:00,4.56,126.02,137.0,5.1,115 km S 35° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61266745,2022-09-28 01:12:20+00:00,9.34,126.83,5.0,5.3,071 km N 85° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61266858,2022-09-30 02:59:02+00:00,9.32,126.7,11.0,4.6,056 km N 85° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61266950,2022-10-02 10:57:54+00:00,2.23,127.9,181.0,4.5,447 km S 38° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61266963,2022-10-02 16:01:10+00:00,9.3,126.83,7.0,4.5,070 km N 88° E of Cortes (Surigao Del Sur),Ms,TECTONIC
61267001,2022-10-03 08:07:49+00:00,9.97,126.38,13.0,5.1,032 km N 50° E of General Luna (Surigao Del Norte),Mw,TECTONIC
61267126,2022-10-06 20:16:53+00:00,9.63,121.5,33.0,4.7,033 km N 79° E of Cagayancillo (Palawan),Ms,TECTONIC
61267357,2022-10-14 17:53:46+00:00,6.41,126.28,67.0,4.6,035 km S 40° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61267379,2022-10-15 15:14:24+00:00,8.94,126.99,16.0,4.9,076 km N 88° E of Cagwait (Surigao Del Sur),Mw,TECTONIC
61267428,2022-10-17 01:57:46+00:00,11.05,125.42,74.0,4.7,009 km S 21° W of Giporlos (Eastern Samar),Mw,TECTONIC
61267434,2022-10-17 13:20:37+00:00,21.36,121.16,95.0,4.9,095 km N 48° W of Itbayat (Batanes),Ms,TECTONIC
61267487,2022-10-19 08:05:39+00:00,6.7,125.13,24.0,5.4,007 km S 27° W of Magsaysay (Davao Del Sur),Mw,TECTONIC
61267571,2022-10-21 18:23:46+00:00,2.77,127.58,116.0,4.9,378 km S 39° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61267601,2022-10-23 02:15:43+00:00,3.15,128.48,236.0,5.1,422 km S 54° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61267653,2022-10-24 02:06:43+00:00,7.02,125.49,238.0,5.3,014 km S 68° W of City Of Davao (Davao Del Sur),Mw,TECTONIC
61267663,2022-10-24 15:08:31+00:00,11.22,126.06,16.0,5.3,041 km N 71° E of Mercedes (Eastern Samar),Mw,TECTONIC
61267689,2022-10-25 13:20:40+00:00,8.06,126.72,42.0,5.2,034 km N 87° E of Lingig (Surigao Del Sur),Mw,TECTONIC
61267691,2022-10-25 14:59:02+00:00,17.77,120.72,16.0,6.4,005 km N 18° E of Lagayan (Abra),Mw,TECTONIC
61267815,2022-10-25 21:04:43+00:00,17.96,120.73,5.0,4.5,009 km N 53° E of Nueva Era (Ilocos Norte),Mw,TECTONIC
61267823,2022-10-25 21:39:26+00:00,17.97,120.72,6.0,4.8,008 km N 47° E of Nueva Era (Ilocos Norte),Mw,TECTONIC
61267912,2022-10-26 09:12:41+00:00,17.93,120.76,5.0,4.7,011 km N 78° E of Nueva Era (Ilocos Norte),Ms,TECTONIC
61268316,2022-11-02 13:07:43+00:00,19.67,121.6,53.0,5.2,037 km N 63° W of Babuyan Island (Calayan) (Cagayan),Mw,TECTONIC
61268344,2022-11-03 12:49:31+00:00,7.43,126.84,10.0,4.5,033 km N 70° E of Caraga (Davao Oriental),Ms,TECTONIC
61268405,2022-11-04 02:58:41+00:00,2.28,126.87,115.0,4.9,382 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61268432,2022-11-05 07:42:12+00:00,4.12,126.21,103.0,5.1,168 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61268447,2022-11-05 15:35:12+00:00,3.48,126.57,124.0,4.9,249 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61268463,2022-11-06 00:03:11+00:00,2.39,125.17,269.0,5.5,335 km S 05° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61268498,2022-11-07 05:34:05+00:00,19.09,121.14,14.0,5.0,007 km S 77° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61268560,2022-11-08 11:16:10+00:00,11.33,126.33,10.0,4.8,073 km N 69° E of Mercedes (Eastern Samar),Mw,TECTONIC
61268570,2022-11-08 14:30:01+00:00,15.45,120.57,187.0,5.2,004 km S 27° W of City Of Tarlac (Tarlac),Mw,TECTONIC
61268668,2022-11-10 23:16:08+00:00,10.39,121.84,17.0,4.8,010 km S 66° W of Anini-y (Antique),Ms,TECTONIC
61268677,2022-11-11 01:36:55+00:00,13.92,120.4,94.0,4.6,027 km N 69° W of Calatagan (Batangas),Mw,TECTONIC
61268942,2022-11-19 02:18:18+00:00,16.16,119.07,6.0,4.8,078 km N 86° W of Agno (Pangasinan),Mw,TECTONIC
61269107,2022-11-23 04:04:50+00:00,5.9,126.33,57.0,4.6,076 km S 89° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61269129,2022-11-23 20:46:59+00:00,17.77,120.67,7.0,4.9,007 km N 31° W of Lagayan (Abra),Mw,TECTONIC
61269162,2022-11-24 15:05:07+00:00,18.44,120.71,21.0,5.1,011 km S 41° E of Burgos (Ilocos Norte),Mw,TECTONIC
61269269,2022-11-27 04:43:22+00:00,9.36,126.53,10.0,5.0,035 km N 74° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61269412,2022-11-30 16:23:16+00:00,8.82,127.24,24.0,4.6,104 km S 84° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
61269430,2022-12-01 03:53:46+00:00,3.06,126.87,32.0,4.5,306 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61269447,2022-12-01 20:05:54+00:00,11.63,124.86,148.0,4.6,003 km S 75° E of Zumarraga (Samar),Ms,TECTONIC
61269600,2022-12-07 05:05:25+00:00,14.58,123.15,1.0,5.3,025 km N 62° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61269680,2022-12-09 05:06:39+00:00,7.1,123.7,29.0,4.7,035 km N 84° W of Datu Blah T. Sinsuat (Maguindanao Del Norte),Mw,TECTONIC
61269682,2022-12-09 06:33:00+00:00,13.3,125.95,32.0,5.7,118 km N 40° E of Mapanas (Northern Samar),Mw,TECTONIC
61269703,2022-12-09 20:01:55+00:00,6.36,126.18,55.0,5.6,035 km S 21° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61269852,2022-12-14 19:44:29+00:00,12.39,124.55,109.0,4.7,013 km N 39° W of Lope De Vega (Northern Samar),Ms,TECTONIC
61269860,2022-12-15 03:31:06+00:00,2.67,127.64,74.0,4.8,391 km S 39° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61269894,2022-12-16 11:00:44+00:00,13.58,120.56,89.0,5.0,020 km N 31° E of Paluan (Occidental Mindoro),Mw,TECTONIC
61269950,2022-12-18 13:33:46+00:00,15.69,119.17,13.0,5.2,080 km S 79° W of Infanta (Pangasinan),Mw,TECTONIC
61269980,2022-12-19 09:05:58+00:00,17.42,120.55,10.0,5.1,005 km N 80° W of Pilar (Abra),Mw,TECTONIC
61269998,2022-12-19 21:44:24+00:00,7.82,124.74,4.0,5.0,009 km N 04° W of Kalilangan (Bukidnon),Mw,TECTONIC
61270235,2022-12-29 13:13:34+00:00,6.21,126.37,131.0,5.2,059 km S 34° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61270238,2022-12-29 16:52:38+00:00,2.23,126.75,84.0,4.9,382 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270351,2023-01-02 22:09:33+00:00,8.44,127.05,1.0,4.8,079 km N 84° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61270363,2023-01-03 11:43:06+00:00,10.36,126.17,25.0,4.8,039 km N 15° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61270463,2023-01-07 23:00:33+00:00,7.49,126.51,135.0,5.0,011 km S 33° W of Baganga (Davao Oriental),Mw,TECTONIC
61270628,2023-01-13 15:03:55+00:00,1.93,127.15,95.0,4.5,430 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270685,2023-01-15 12:28:13+00:00,11.33,124.54,1.0,5.3,007 km S 55° E of Leyte (Leyte),Mw,TECTONIC
61270730,2023-01-16 21:57:37+00:00,14.46,123.08,1.0,4.8,014 km S 83° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61270784,2023-01-18 04:51:36+00:00,14.43,123.03,1.0,4.5,010 km S 60° E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
61270786,2023-01-18 06:06:10+00:00,2.86,127.04,15.0,7.0,335 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61270787,2023-01-18 07:00:39+00:00,2.87,126.67,57.0,4.9,314 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270789,2023-01-18 08:01:18+00:00,2.2,127.31,62.0,5.4,412 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270800,2023-01-18 15:14:04+00:00,2.91,126.87,142.0,4.6,320 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270802,2023-01-18 15:43:25+00:00,2.33,127.09,68.0,4.5,388 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270807,2023-01-18 18:55:36+00:00,2.55,126.45,23.0,4.5,336 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270825,2023-01-19 09:14:29+00:00,6.06,125.87,113.0,4.5,025 km S 52° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61270841,2023-01-19 17:51:33+00:00,2.82,126.76,158.0,4.8,323 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270844,2023-01-19 18:51:37+00:00,2.73,126.67,93.0,4.6,327 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270870,2023-01-20 08:58:11+00:00,3.84,128.8,281.0,4.5,411 km S 64° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270883,2023-01-20 17:49:34+00:00,2.73,126.74,3.0,4.6,330 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
